Time (s),Channel 1 (V),Channel 2 (V)
0.0005840462077294686,5.061565130517442,5.115658772522632
0.0005840562077294686,5.013508420159919,5.02038931260414
0.0005840662077294687,5.031991770297536,5.057031412572722
0.0005840762077294686,5.068958470572179,5.079016672553691
0.0005840862077294687,5.00611508010493,5.013060892610473
0.0005840962077294686,5.00611508010493,5.027717732597785
0.0005841062077294686,5.098531830791816,5.126651402512468
0.0005841162077294686,5.024598430242529,5.049702992579079
0.0005841262077294686,5.006115080105152,5.027717732597986
0.0005841362077294686,5.087441820709368,5.093673512540891
0.0005841462077294686,5.043081780379742,5.046038782582029
0.0005841562077294686,5.006115080105098,5.027717732597889
0.0005841662077294686,5.098531830792068,5.101001932534792
0.0005841762077294687,5.061565130517022,5.082680882550232
0.0005841862077294686,5.024598430242378,5.024053522600981
0.0005841962077294687,5.076351810627051,5.097337722537801
0.0005842062077294686,5.050475120434812,5.064359832566362
0.0005842162077294686,4.998721740050122,5.002068262620054
0.0005842262077294686,5.050475120434624,5.064359832566132
0.0005842362077294686,5.080048480654503,5.082680882550402
0.0005842462077294686,5.013508420160145,5.016725102607495
0.0005842562077294686,5.05047512043478,5.064359832566336
0.0005842662077294686,5.061565130517173,5.090009302544135
0.0005842762077294686,5.002418410077444,5.005732472616707
0.0005842862077294687,5.057868460489885,5.075352462557109
0.0005842962077294686,5.0874418207096,5.1266514025127
0.0005843062077294686,5.017205090187479,5.016725102607451
0.0005843162077294686,5.039385110352266,5.064359832566215
0.0005843262077294686,5.076351810626909,5.086345092547167
0.0005843362077294686,4.995025070022693,5.013060892610606
0.0005843462077294686,5.031991770297435,5.049702992579024
0.0005843562077294686,5.087441820709399,5.115658772521929
0.0005843662077294686,5.035688440324799,5.042374572585198
0.0005843762077294686,5.013508420160013,5.035046152591542
0.0005843862077294686,5.087441820709627,5.115658772522199
0.0005843962077294687,5.020901760214691,5.060695622569288
0.0005844062077294686,4.983935059940046,5.027717732597836
0.0005844162077294686,5.061565130517156,5.09367351254106
0.0005844262077294686,5.043081780379834,5.082680882550576
0.0005844362077294686,5.009811750132507,5.027717732597956
0.0005844462077294686,5.043081780379687,5.082680882550377
0.0005844562077294686,5.057868460489636,5.082680882550465
0.0005844662077294686,5.002418410077672,5.035046152591701
0.0005844762077294686,5.054171790462264,5.075352462556862
0.0005844862077294686,5.068958470572115,5.08634509254734
0.0005844962077294686,5.006115080104959,5.027717732597832
0.0005845062077294687,5.057868460489703,5.075352462556785
0.0005845162077294686,5.050475120434775,5.060695622569473
0.0005845262077294686,4.954361699720501,5.002068262620109
0.0005845362077294686,5.057868460489502,5.071688252559843
0.0005845462077294686,5.08004848065447,5.108330352528283
0.0005845562077294686,4.998721740050254,5.013060892610753
0.0005845662077294686,5.046778450407318,5.075352462556912
0.0005845762077294686,5.076351810627034,5.11932298251885
0.0005845862077294686,4.991328399994993,5.020389312604111
0.0005845962077294686,5.006115080104849,5.031381942594594
0.0005846062077294686,5.131801861039404,5.144972452496946
0.0005846162077294687,5.035688440324638,5.046038782581979
0.0005846262077294686,4.991328399995067,5.027717732597839
0.0005846362077294686,5.072655140599612,5.111994562525187
0.0005846462077294686,5.050475120434825,5.060695622569593
0.0005846562077294686,4.998721740050126,5.020389312604315
0.0005846662077294686,5.072655140599413,5.111994562525017
0.0005846762077294686,5.050475120434695,5.082680882550477
0.0005846862077294686,4.998721740050193,5.027717732598055
0.0005846962077294686,5.039385110352306,5.068024042563152
0.0005847062077294687,5.054171790461955,5.071688252559745
0.0005847162077294686,4.995025070022526,5.020389312604153
0.0005847262077294686,5.046778450407399,5.082680882550612
0.0005847362077294686,5.076351810627114,5.097337722537924
0.0005847462077294686,5.013508420159985,5.013060892610534
0.0005847562077294686,5.039385110352224,5.053367202575625
0.0005847662077294686,5.068958470572055,5.079016672553568
0.0005847762077294686,4.991328399995304,5.005732472617007
0.0005847862077294686,5.04308178037985,5.046038782582097
0.0005847962077294686,5.105925170846743,5.093673512540862
0.0005848062077294686,5.020901760214875,5.031381942594654
0.0005848162077294687,5.028295100270015,5.049702992579071
0.0005848262077294686,5.065261800544659,5.086345092547351
0.0005848362077294686,5.006115080104998,5.027717732597832
0.0005848462077294686,5.024598430242319,5.035046152591488
0.0005848562077294686,5.08374515068196,5.11932298251882
0.0005848662077294686,5.0172050901876,5.035046152591773
