Time (s),Channel 1 (V),Channel 2 (V)
0.0006103848,5.046778450407278,5.071688252560007
0.0006104048,5.046778450407245,5.075352462556822
0.0006104248,5.009811750132435,5.042374572585214
0.0006104448,5.050475120434746,5.064359832566292
0.0006104648,5.054171790462247,5.08634509254738
0.0006104848,5.009811750132477,5.053367202575799
0.0006105047999999999,5.050475120434691,5.06069562256944
0.0006105247999999999,5.039385110352331,5.071688252559976
0.0006105448,4.987631729967711,5.024053522601145
0.0006105648,5.065261800544608,5.093673512541
0.0006105848,5.020901760214881,5.049702992578874
0.0006106048,5.024598430242408,5.027717732597862
0.0006106248,5.076351810627134,5.090009302544226
0.0006106448,5.002418410077444,5.035046152591505
0.0006106648,5.024598430242351,5.042374572585201
0.0006106848,5.065261800544672,5.090009302544208
0.0006107047999999999,4.998721740050049,5.031381942594734
0.0006107247999999999,5.039385110352214,5.079016672553593
0.0006107447999999999,5.057868460489686,5.079016672553701
0.0006107648,5.02459843024242,5.02405352260108
0.0006107848,5.050475120434758,5.079016672553688
0.0006108048,5.046778450407253,5.071688252559971
0.0006108248,5.028295100269878,5.049702992578941
0.0006108448,5.061565130517224,5.090009302544251
0.0006108648,5.039385110352316,5.049702992578923
0.0006108848,5.035688440324823,5.05336720257575
0.0006109048,5.065261800544669,5.090009302544201
0.0006109247999999999,5.006115080105038,5.035046152591605
0.0006109447999999999,5.043081780379708,5.071688252559918
0.0006109647999999999,5.043081780379793,5.09367351254104
0.0006109848,4.998721740050092,5.031381942594761
0.0006110048,5.072655140599627,5.090009302544211
0.0006110248,5.031991770297314,5.060695622569443
0.0006110448,5.009811750132445,5.049702992578923
0.0006110648,5.072655140599682,5.090009302544251
0.0006110848,5.031991770297353,5.075352462556859
0.0006111048,5.013508420159919,5.042374572585235
0.0006111247999999999,5.072655140599575,5.101001932534693
0.0006111447999999999,5.017205090187515,5.038710362588495
0.0006111648,5.024598430242492,5.049702992579034
0.0006111848,5.072655140599522,5.097337722537818
0.0006112048,5.002418410077484,5.038710362588381
0.0006112248,5.024598430242421,5.053367202575814
0.0006112448,5.068958470572132,5.097337722537884
0.0006112648,4.998721740049958,5.024053522600955
0.0006112848,5.065261800544679,5.082680882550525
0.0006113048,5.039385110352329,5.068024042563166
0.0006113248,5.017205090187419,5.046038782582084
0.0006113447999999999,5.061565130517143,5.082680882550485
0.0006113647999999999,5.020901760214968,5.042374572585296
0.0006113848,5.03568844032486,5.068024042563213
0.0006114048,5.050475120434678,5.090009302544158
0.0006114248,5.00241841007751,5.038710362588404
0.0006114448,5.050475120434765,5.075352462556862
0.0006114648,5.050475120434742,5.08634509254737
0.0006114848,4.998721740049958,5.020389312604106
0.0006115048,5.035688440324803,5.093673512541066
0.0006115248,5.028295100269855,5.071688252560022
0.0006115447999999999,4.998721740050012,5.031381942594728
0.0006115647999999999,5.043081780379691,5.090009302544118
0.0006115847999999999,5.031991770297364,5.049702992579014
0.0006116048,5.020901760214968,5.060695622569503
0.0006116248,5.061565130517156,5.082680882550498
0.0006116448,5.024598430242351,5.053367202575723
0.0006116648,5.017205090187415,5.031381942594688
0.0006116848,5.076351810627168,5.10466614253165
0.0006117048,5.006115080104962,5.02771773259784
0.0006117248,5.031991770297311,5.05336720257573
0.0006117448,5.065261800544664,5.082680882550512
0.0006117647999999999,4.995025070022599,5.035046152591592
0.0006117848,5.057868460489643,5.082680882550493
0.0006118047999999999,5.028295100269928,5.064359832566351
0.0006118248,5.017205090187483,5.05336720257584
0.0006118448,5.068958470572105,5.10100193253471
0.0006118648,5.002418410077488,5.035046152591552
0.0006118848,5.050475120434761,5.086345092547397
0.0006119048,5.043081780379793,5.079016672553701
0.0006119248,5.009811750132432,5.038710362588373
0.0006119448,5.035688440324784,5.064359832566267
0.0006119647999999999,5.050475120434738,5.071688252559988
0.0006119847999999999,5.006115080105031,5.020389312604222
0.0006120048,5.057868460489677,5.079016672553691
0.0006120248,5.035688440324752,5.075352462556769
0.0006120448,5.006115080105045,5.038710362588441
0.0006120648,5.06895847057216,5.086345092547355
0.0006120848,5.043081780379774,5.053367202575757
0.0006121048,5.002418410077444,5.060695622569453
0.0006121248,5.068958470572166,5.111994562525327
0.0006121448,5.013508420159953,5.035046152591575
0.0006121647999999999,5.043081780379753,5.053367202575728
0.0006121847999999999,5.06156513051719,5.075352462556812
0.0006122047999999999,5.009811750132534,5.035046152591597
0.0006122248,5.057868460489703,5.079016672553676
0.0006122448,5.043081780379739,5.068024042563132
0.0006122648,5.013508420159938,5.057031412572623
0.0006122848,5.039385110352299,5.071688252559998
0.0006123048,5.031991770297324,5.068024042563139
0.0006123248,5.009811750132417,5.038710362588354
0.0006123448,5.068958470572169,5.082680882550531
0.0006123648,5.024598430242421,5.03504615259157
0.0006123847999999999,5.031991770297321,5.053367202575719
0.0006124047999999999,5.050475120434723,5.082680882550485
0.0006124247999999999,4.998721740050099,5.020389312604276
0.0006124448,5.050475120434773,5.075352462556844
0.0006124648,5.05417179046217,5.071688252559901
0.0006124848,5.009811750132477,5.016725102607325
0.0006125048,5.076351810627145,5.09367351254108
0.0006125248,5.024598430242361,5.049702992578904
0.0006125448,5.020901760214877,5.042374572585208
0.0006125648,5.061565130517186,5.086345092547361
0.0006125847999999999,5.028295100269893,5.042374572585265
0.0006126047999999999,5.013508420159929,5.038710362588361
0.0006126248,5.072655140599531,5.09367351254092
0.0006126447999999999,5.017205090187566,5.027717732598015
0.0006126648,5.031991770297381,5.046038782582127
0.0006126848,5.057868460489656,5.086345092547321
0.0006127048,4.998721740049995,5.027717732597842
0.0006127248,5.039385110352304,5.068024042563152
0.0006127448,5.03568844032482,5.068024042563152
0.0006127648,5.013508420159923,5.031381942594688
0.0006127848,5.050475120434714,5.086345092547326
0.0006128047999999999,5.02090176021493,5.042374572585285
0.0006128247999999999,5.031991770297309,5.064359832566252
0.0006128448,5.046778450407188,5.082680882550441
0.0006128648,5.01350842015997,5.042374572585238
0.0006128848,5.043081780379806,5.057031412572642
0.0006129048,5.050475120434742,5.079016672553657
0.0006129248,5.024598430242368,5.031381942594673
0.0006129448,5.039385110352306,5.071688252560001
0.0006129648,5.046778450407275,5.071688252560001
0.0006129848,5.002418410077484,5.020389312604153
0.0006130047999999999,5.072655140599586,5.086345092547311
0.0006130247999999999,5.020901760214969,5.042374572585285
0.0006130447999999999,4.995025070022542,5.031381942594685
0.0006130648,5.065261800544625,5.097337722537859
0.0006130848,5.028295100269808,5.057031412572575
0.0006131048,5.006115080105011,5.042374572585285
0.0006131248,5.065261800544655,5.101001932534753
0.0006131448,5.006115080104942,5.049702992578912
0.0006131648,5.031991770297334,5.068024042563152
0.0006131848,5.046778450407265,5.086345092547384
0.0006132048,5.006115080104985,5.046038782582109
0.0006132247999999999,5.031991770297287,5.057031412572582
0.0006132447999999999,5.039385110352289,5.086345092547334
0.0006132647999999999,5.006115080105021,5.038710362588484
0.0006132848,5.039385110352281,5.075352462556802
0.0006133048,5.028295100269827,5.053367202575748
0.0006133248,5.013508420159942,5.049702992578935
0.0006133448,5.057868460489712,5.082680882550537
0.0006133648,5.002418410077444,5.049702992578904
0.0006133848,5.046778450407258,5.068024042563144
0.0006134048,5.054171790462243,5.082680882550538
0.0006134247999999999,4.98763172996759,5.016725102607345
0.0006134447999999999,5.065261800544568,5.090009302544118
0.0006134648,5.039385110352216,5.064359832566262
0.0006134848,5.006115080104981,5.049702992578971
0.0006135048,5.028295100269847,5.079016672553694
0.0006135248,5.028295100269817,5.075352462556802
0.0006135448,5.006115080104981,5.038710362588407
0.0006135648,5.061565130517207,5.097337722537932
0.0006135848,5.024598430242378,5.057031412572621
0.0006136048,4.998721740049981,5.046038782582063
0.0006136248,5.076351810627062,5.10466614253157
0.0006136447999999999,5.009811750132537,5.035046152591632
0.0006136647999999999,5.046778450407194,5.060695622569394
0.0006136848,5.050475120434624,5.090009302544131
0.0006137048,4.99872174005005,5.046038782582103
0.0006137248,5.039385110352296,5.068024042563147
0.0006137448,5.031991770297311,5.064359832566288
0.0006137648,5.006115080104947,5.049702992578921
0.0006137848,5.043081780379793,5.086345092547401
0.0006138048,5.028295100269855,5.049702992578921
0.0006138248,5.009811750132434,5.05336720257575
0.0006138447999999999,5.05047512043471,5.09733772253789
0.0006138647999999999,4.998721740050075,5.024053522601122
0.0006138847999999999,5.039385110352195,5.075352462556712
0.0006139048,5.061565130517073,5.082680882550435
0.0006139248,4.995025070022592,5.031381942594755
0.0006139448,5.061565130517203,5.086345092547395
0.0006139648,5.046778450407241,5.082680882550498
0.0006139848,5.006115080104949,5.024053522600978
0.0006140048,5.04677845040726,5.075352462556829
0.0006140248,5.039385110352313,5.057031412572619
0.0006140448,4.987631729967569,5.013060892610467
0.0006140647999999999,5.087441820709445,5.086345092547267
0.0006140847999999999,5.009811750132593,5.035046152591621
0.0006141047999999999,5.024598430242321,5.057031412572542
0.0006141248,5.061565130517129,5.090009302544158
0.0006141448,5.009811750132426,5.038710362588379
0.0006141648,5.017205090187409,5.057031412572632
0.0006141848,5.039385110352296,5.09000930254423
0.0006142048,5.017205090187389,5.042374572585205
0.0006142248,5.046778450407265,5.082680882550533
0.0006142448,5.031991770297347,5.071688252560011
0.0006142647999999999,5.009811750132447,5.053367202575778
0.0006142847999999999,5.054171790462149,5.068024042563119
0.0006143048,5.017205090187389,5.057031412572602
0.0006143248,5.017205090187481,5.057031412572669
0.0006143448,5.057868460489609,5.0863450925473
0.0006143648,4.98763172996758,5.031381942594725
0.0006143848,5.046778450407282,5.082680882550542
0.0006144048,5.050475120434765,5.071688252560001
0.0006144248,5.002418410077467,5.053367202575761
0.0006144448,5.031991770297307,5.075352462556832
0.0006144648,5.035688440324814,5.075352462556852
0.0006144847999999999,4.976541719885148,5.016725102607362
0.0006145047999999999,5.065261800544508,5.097337722537768
0.0006145248,5.028295100269736,5.053367202575693
0.0006145448,4.987631729967674,5.031381942594795
0.0006145648,5.083745150682025,5.108330352528395
0.0006145848,4.998721740049992,5.031381942594694
0.0006146048,5.035688440324827,5.075352462556857
0.0006146248,5.050475120434765,5.086345092547401
0.0006146448,5.006115080104951,5.035046152591528
0.0006146648,5.028295100269827,5.057031412572582
0.0006146847999999999,5.046778450407245,5.064359832566288
0.0006147047999999999,5.009811750132501,5.046038782582095
0.0006147247999999999,5.039385110352225,5.060695622569413
0.0006147448,5.043081780379708,5.060695622569403
0.0006147648,5.006115080104998,5.038710362588434
0.0006147848,5.043081780379747,5.082680882550512
0.0006148048,5.00981175013243,5.053367202575767
0.0006148248,5.024598430242361,5.068024042563152
0.0006148448,5.054171790462237,5.093673512541089
0.0006148648,5.009811750132457,5.027717732597866
0.0006148848,5.031991770297304,5.057031412572562
0.0006149047999999999,5.054171790462211,5.082680882550505
0.0006149248,4.991328399995174,5.031381942594795
0.0006149447999999999,5.050475120434603,5.075352462556732
0.0006149648,5.024598430242327,5.068024042563072
0.0006149848,5.006115080105,5.024053522601035
0.0006150048,5.057868460489707,5.082680882550518
0.0006150248,5.024598430242357,5.046038782582047
0.0006150448,5.017205090187389,5.031381942594654
0.0006150648,5.054171790462234,5.082680882550529
0.0006150848,5.017205090187423,5.038710362588394
0.0006151047999999999,5.020901760214868,5.053367202575727
0.0006151247999999999,5.054171790462175,5.075352462556802
0.0006151448,5.009811750132457,5.038710362588404
0.0006151648,5.024598430242412,5.05703141257261
0.0006151848,5.046778450407211,5.060695622569446
0.0006152048,5.009811750132447,5.057031412572602
0.0006152248,5.031991770297332,5.057031412572602
0.0006152448,5.028295100269847,5.057031412572602
0.0006152648,5.028295100269847,5.049702992578908
0.0006152848,5.043081780379779,5.075352462556829
0.0006153048,5.017205090187424,5.057031412572627
0.0006153247999999999,5.020901760214868,5.05336720257576
0.0006153447999999999,5.054171790462175,5.07168825255996
0.0006153648,4.983935059940164,5.024053522601046
0.0006153848,5.050475120434752,5.064359832566302
0.0006154048,5.043081780379723,5.064359832566222
0.0006154248,4.991328399995046,5.005732472616783
0.0006154448,5.057868460489718,5.090009302544231
0.0006154648,5.017205090187389,5.046038782582054
0.0006154848,5.020901760214874,5.031381942594662
0.0006155048,5.043081780379763,5.090009302544171
0.0006155247999999999,5.024598430242395,5.042374572585292
0.0006155447999999999,5.020901760214883,5.042374572585205
0.0006155647999999999,5.065261800544588,5.075352462556762
0.0006155848,5.024598430242361,5.038710362588337
0.0006156048,5.024598430242421,5.031381942594755
0.0006156248,5.057868460489662,5.086345092547311
0.0006156448,5.002418410077469,5.020389312604125
0.0006156648,5.057868460489737,5.060695622569453
0.0006156848,5.050475120434768,5.079016672553693
0.0006157048,4.998721740050005,5.03871036258839
0.0006157247999999999,5.0689584705721,5.079016672553646
0.0006157447999999999,5.028295100269921,5.0533672025758
0.0006157648,5.024598430242431,5.046038782582164
0.0006157847999999999,5.050475120434682,5.086345092547273
0.0006158048,5.013508420159949,5.046038782582087
0.0006158248,5.039385110352331,5.064359832566332
0.0006158448,5.05786846048969,5.086345092547347
0.0006158648,5.006115080104943,5.027717732597826
0.0006158848,5.03568844032482,5.071688252560001
0.0006159048,5.061565130517212,5.07535246255685
0.0006159248,5.009811750132487,5.020389312604181
0.0006159447999999999,5.061565130517129,5.086345092547281
0.0006159647999999999,5.039385110352357,5.046038782582145
0.0006159848,4.980238389912759,5.027717732597986
0.0006160048,5.065261800544617,5.093673512540992
0.0006160248,5.024598430242341,5.046038782582027
0.0006160448,5.013508420159956,5.031381942594708
0.0006160648,5.072655140599654,5.090009302544225
0.0006160848,5.009811750132417,5.031381942594654
0.0006161048,5.02829510026984,5.057031412572591
0.0006161248,5.039385110352296,5.082680882550529
0.0006161447999999999,5.006115080104975,5.04970299257895
0.0006161647999999999,5.043081780379725,5.057031412572589
0.0006161847999999999,5.043081780379793,5.071688252559961
0.0006162048,5.013508420159995,5.031381942594755
0.0006162248,5.054171790462217,5.075352462556832
0.0006162448,5.03568844032478,5.064359832566252
0.0006162648,5.00611508010497,5.027717732597853
0.0006162848,5.050475120434744,5.079016672553674
0.0006163048,5.00611508010493,5.020389312604106
0.0006163248,5.054171790462207,5.049702992578878
0.0006163448,5.072655140599657,5.097337722537886
0.0006163647999999999,4.991328399995134,5.020389312604246
0.0006163847999999999,5.050475120434631,5.075352462556727
0.0006164047999999999,5.043081780379813,5.075352462556852
0.0006164248,5.02090176021496,5.042374572585279
0.0006164448,5.05786846048971,5.075352462556839
0.0006164648,5.043081780379749,5.068024042563109
0.0006164848,4.995025070022505,5.020389312604134
0.0006165048,5.068958470572196,5.082680882550552
0.0006165248,5.028295100269866,5.046038782582071
0.0006165448,5.017205090187399,5.049702992578901
0.0006165647999999999,5.072655140599607,5.104666142531576
0.0006165847999999999,5.002418410077572,5.027717732597946
0.0006166048,5.028295100269898,5.057031412572602
0.0006166248,5.04677845040722,5.057031412572568
0.0006166448,5.020901760214936,5.042374572585245
0.0006166648,5.05417179046223,5.064359832566302
0.0006166848,5.039385110352299,5.064359832566279
0.0006167048,5.031991770297342,5.038710362588367
0.0006167248,5.050475120434765,5.068024042563152
0.0006167448,5.031991770297351,5.057031412572612
0.0006167648,5.013508420159927,5.049702992578914
0.0006167847999999999,5.057868460489656,5.086345092547334
0.0006168047999999999,5.009811750132526,5.046038782582145
0.0006168248,5.050475120434775,5.064359832566351
0.0006168448,5.054171790462149,5.082680882550435
0.0006168648,5.009811750132477,5.031381942594719
0.0006168848,5.054171790462237,5.079016672553697
0.0006169048,5.039385110352291,5.075352462556831
0.0006169248,5.00611508010493,5.027717732597806
0.0006169448,5.061565130517199,5.097337722537919
0.0006169648,5.031991770297361,5.057031412572639
0.0006169847999999999,5.024598430242371,5.057031412572602
0.0006170047999999999,5.054171790462183,5.079016672553651
0.0006170247999999999,5.028295100269918,5.053367202575823
0.0006170448,5.024598430242462,5.027717732597947
0.0006170648,5.068958470572109,5.090009302544171
0.0006170848,5.020901760214911,5.046038782582078
0.0006171048,5.046778450407295,5.064359832566325
0.0006171248,5.065261800544684,5.090009302544221
0.0006171448,5.009811750132442,5.024053522600985
0.0006171648,5.046778450407245,5.068024042563112
0.0006171848,5.057868460489722,5.071688252559996
0.0006172047999999999,5.024598430242421,5.038710362588414
0.0006172247999999999,5.061565130517139,5.086345092547292
0.0006172447999999999,5.013508420160034,5.049702992579005
0.0006172648,5.035688440324845,5.057031412572686
0.0006172848,5.046778450407243,5.09367351254104
0.0006173048,5.020901760214892,5.049702992578927
0.0006173248,5.039385110352316,5.075352462556852
0.0006173448,5.061565130517224,5.075352462556852
0.0006173648,5.013508420159924,5.035046152591524
0.0006173848,5.054171790462213,5.075352462556816
0.0006174047999999999,5.046778450407288,5.086345092547385
0.0006174247999999999,5.006115080105022,5.03138194259478
0.0006174448,5.068958470572105,5.086345092547321
0.0006174648,5.035688440324744,5.05703141257256
0.0006174848,5.002418410077552,5.038710362588454
0.0006175048,5.061565130517184,5.093673512541045
0.0006175248,5.03199177029733,5.05336720257575
0.0006175448,5.028295100269866,5.049702992578921
0.0006175648,5.068958470572177,5.086345092547384
0.0006175848,5.013508420159953,5.035046152591552
0.0006176048,5.035688440324789,5.060695622569418
0.0006176247999999999,5.039385110352299,5.082680882550512
0.0006176447999999999,5.024598430242395,5.035046152591613
0.0006176648,5.03568844032486,5.053367202575793
0.0006176848,5.050475120434711,5.068024042563099
0.0006177048,5.020901760214936,5.038710362588409
0.0006177248,5.065261800544683,5.079016672553671
0.0006177448,5.035688440324813,5.046038782582055
0.0006177648,5.020901760214875,5.049702992578904
0.0006177848,5.054171790462235,5.090009302544233
0.0006178048,5.020901760214906,5.035046152591555
0.0006178247999999999,5.046778450407231,5.068024042563092
0.0006178447999999999,5.065261800544667,5.079016672553676
0.0006178647999999999,5.009811750132568,5.020389312604266
0.0006178848,5.065261800544651,5.093673512541066
0.0006179048,5.039385110352272,5.079016672553648
0.0006179248,5.020901760214915,5.04970299257895
0.0006179448,5.050475120434758,5.082680882550531
0.0006179648,5.043081780379793,5.060695622569453
0.0006179848,4.991328399995009,5.042374572585213
0.0006180048,5.076351810627091,5.093673512541053
0.0006180248,5.020901760214951,5.053367202575808
0.0006180447999999999,5.017205090187396,5.049702992578911
0.0006180648,5.080048480654466,5.093673512540914
0.0006180847999999999,5.020901760215037,5.035046152591665
0.0006181048,5.039385110352346,5.0606956225695
0.0006181248,5.061565130517158,5.086345092547345
0.0006181448,5.01350842015994,5.046038782582097
0.0006181648,5.054171790462245,5.093673512541087
0.0006181848,5.043081780379793,5.064359832566302
0.0006182048,5.035688440324823,5.053367202575759
0.0006182248,5.050475120434752,5.068024042563139
0.0006182447999999999,5.039385110352327,5.060695622569466
0.0006182647999999999,5.020901760214917,5.05703141257261
0.0006182848,5.054171790462149,5.082680882550441
0.0006183048,5.017205090187456,5.042374572585246
0.0006183248,5.046778450407325,5.060695622569513
0.0006183448,5.072655140599586,5.093673512541015
0.0006183648,5.002418410077492,5.031381942594698
0.0006183848,5.054171790462251,5.079016672553701
0.0006184048,5.039385110352313,5.075352462556854
0.0006184248,5.00611508010496,5.031381942594694
0.0006184448,5.080048480654553,5.093673512541015
0.0006184647999999999,5.028295100269942,5.064359832566355
0.0006184847999999999,5.024598430242369,5.046038782582095
0.0006185048,5.068958470572094,5.09733772253785
0.0006185248,5.024598430242388,5.053367202575787
0.0006185448,5.039385110352336,5.071688252560022
0.0006185648,5.061565130517184,5.086345092547367
0.0006185848,5.017205090187394,5.049702992578908
0.0006186048,5.028295100269847,5.057031412572602
0.0006186248,5.068958470572177,5.090009302544236
0.0006186448,5.013508420159978,5.038710362588424
0.0006186647999999999,5.039385110352259,5.064359832566255
0.0006186847999999999,5.057868460489695,5.075352462556827
0.0006187047999999999,5.009811750132548,5.038710362588454
0.0006187248,5.072655140599581,5.104666142531525
0.0006187448,5.028295100269868,5.049702992578918
0.0006187648,5.039385110352336,5.057031412572642
0.0006187848,5.0615651305172,5.086345092547384
0.0006188048,5.009811750132417,5.049702992578904
0.0006188248,5.057868460489715,5.090009302544233
0.0006188448,5.054171790462254,5.082680882550559
0.0006188648,5.009811750132477,5.04970299257895
0.0006188847999999999,5.061565130517129,5.071688252559961
0.0006189048,5.043081780379663,5.071688252559849
0.0006189247999999999,5.002418410077574,5.024053522601107
0.0006189448,5.065261800544662,5.09367351254104
0.0006189648,5.039385110352276,5.060695622569408
0.0006189848,5.017205090187453,5.027717732597872
