Time (s),Channel 1 (V),Channel 2 (V)
-3.388649572649573e-05,5.076351810627168,5.027717732597806
-3.387649572649573e-05,5.046778450407292,5.068024042563149
-3.386649572649573e-05,5.076351810627155,5.060695622569456
-3.385649572649573e-05,5.087441820709627,5.049702992578904
-3.384649572649573e-05,5.080048480654654,5.064359832566302
-3.383649572649573e-05,5.083745150682141,5.049702992578904
-3.382649572649573e-05,5.061565130517233,5.042374572585208
-3.381649572649573e-05,5.076351810627168,5.042374572585205
-3.380649572649573e-05,5.076351810627168,5.075352462556852
-3.379649572649573e-05,5.076351810627168,5.053367202575753
-3.378649572649573e-05,5.072655140599684,5.053367202575761
-3.377649572649573e-05,5.076351810627168,5.071688252560001
-3.376649572649573e-05,5.065261800544709,5.046038782582054
-3.375649572649573e-05,5.11331851090203,5.038710362588354
-3.374649572649573e-05,5.024598430242393,5.060695622569455
-3.373649572649573e-05,5.094835160764567,5.0643598325663
-3.372649572649573e-05,5.087441820709627,5.024053522600955
-3.371649572649573e-05,5.046778450407278,5.075352462556852
-3.370649572649573e-05,5.105925170847049,5.064359832566288
-3.369649572649573e-05,5.087441820709635,5.035046152591518
-3.368649572649573e-05,5.028295100269847,5.068024042563152
-3.367649572649573e-05,5.094835160764599,5.068024042563152
-3.366649572649573e-05,5.083745150682141,5.060695622569453
-3.365649572649573e-05,5.061565130517233,5.071688252559996
-3.364649572649573e-05,5.094835160764599,5.071688252560001
-3.363649572649573e-05,5.072655140599682,5.053367202575753
-3.362649572649573e-05,5.065261800544709,5.046038782582054
-3.361649572649573e-05,5.087441820709627,5.064359832566287
-3.360649572649573e-05,5.087441820709627,5.031381942594654
-3.359649572649573e-05,5.068958470572196,5.046038782582054
-3.358649572649573e-05,5.083745150682141,5.075352462556852
-3.357649572649573e-05,5.054171790462262,5.027717732597811
-3.356649572649573e-05,5.080048480654643,5.038710362588349
-3.355649572649573e-05,5.061565130517224,5.075352462556852
-3.354649572649573e-05,5.076351810627168,5.064359832566302
-3.353649572649573e-05,5.102228500819553,5.05703141257261
-3.352649572649573e-05,5.061565130517242,5.075352462556844
-3.351649572649573e-05,5.076351810627168,5.053367202575753
-3.350649572649573e-05,5.091138490737113,5.038710362588354
-3.349649572649573e-05,5.03568844032482,5.071688252560001
-3.348649572649573e-05,5.113318510901995,5.053367202575761
-3.347649572649573e-05,5.072655140599682,5.042374572585205
-3.346649572649573e-05,5.039385110352306,5.057031412572602
-3.345649572649573e-05,5.094835160764599,5.064359832566302
-3.344649572649573e-05,5.105925170847024,5.024053522600975
-3.343649572649573e-05,5.031991770297334,5.068024042563152
-3.342649572649573e-05,5.083745150682141,5.057031412572602
-3.341649572649573e-05,5.083745150682141,5.027717732597806
-3.340649572649573e-05,5.054171790462267,5.053367202575751
-3.339649572649573e-05,5.091138490737113,5.049702992578904
-3.338649572649573e-05,5.080048480654654,5.031381942594654
-3.337649572649573e-05,5.061565130517224,5.057031412572602
-3.336649572649573e-05,5.07635181062717,5.068024042563136
-3.335649572649573e-05,5.080048480654653,5.031381942594671
-3.334649572649573e-05,5.080048480654654,5.046038782582054
-3.333649572649573e-05,5.080048480654654,5.053367202575753
-3.332649572649573e-05,5.057868460489737,5.035046152591505
-3.331649572649573e-05,5.102228500819551,5.02405352260096
-3.330649572649573e-05,5.061565130517224,5.079016672553701
-3.329649572649573e-05,5.076351810627168,5.046038782582054
-3.328649572649573e-05,5.080048480654654,5.024053522600955
-3.327649572649573e-05,5.05417179046226,5.068024042563139
-3.326649572649573e-05,5.076351810627168,5.038710362588354
-3.325649572649573e-05,5.102228500819572,5.046038782582054
-3.324649572649573e-05,5.043081780379793,5.075352462556852
-3.323649572649573e-05,5.102228500819562,5.060695622569441
-3.322649572649573e-05,5.080048480654654,5.035046152591505
-3.321649572649573e-05,5.039385110352306,5.071688252560001
-3.320649572649573e-05,5.083745150682141,5.057031412572602
-3.319649572649573e-05,5.091138490737096,5.031381942594666
-3.318649572649573e-05,5.054171790462267,5.057031412572591
-3.317649572649573e-05,5.083745150682141,5.046038782582054
-3.316649572649573e-05,5.080048480654654,5.024053522600955
-3.315649572649573e-05,5.057868460489737,5.071688252560001
-3.314649572649573e-05,5.091138490737098,5.053367202575761
-3.313649572649573e-05,5.076351810627168,5.024053522600955
-3.312649572649573e-05,5.050475120434765,5.060695622569453
-3.311649572649573e-05,5.057868460489737,5.053367202575753
-3.310649572649573e-05,5.061565130517222,5.031381942594664
-3.309649572649573e-05,5.072655140599682,5.035046152591505
-3.308649572649573e-05,5.065261800544709,5.071688252560001
-3.307649572649573e-05,5.050475120434765,5.035046152591505
-3.306649572649573e-05,5.080048480654645,5.060695622569455
-3.305649572649573e-05,5.057868460489737,5.064359832566302
-3.304649572649573e-05,5.068958470572196,5.049702992578904
-3.303649572649573e-05,5.083745150682141,5.035046152591505
-3.302649572649573e-05,5.046778450407285,5.068024042563141
-3.301649572649573e-05,5.061565130517216,5.042374572585216
-3.300649572649573e-05,5.091138490737113,5.046038782582054
-3.299649572649573e-05,5.061565130517224,5.086345092547401
-3.298649572649573e-05,5.09113849073711,5.049702992578899
-3.297649572649573e-05,5.083745150682144,5.038710362588359
-3.296649572649573e-05,5.039385110352306,5.060695622569453
-3.295649572649573e-05,5.080048480654654,5.053367202575753
-3.294649572649573e-05,5.091138490737113,5.031381942594654
-3.293649572649573e-05,5.039385110352329,5.07901667255368
-3.292649572649573e-05,5.098531830792085,5.046038782582054
-3.291649572649573e-05,5.046778450407278,5.031381942594654
-3.290649572649573e-05,5.054171790462251,5.049702992578904
-3.289649572649573e-05,5.087441820709615,5.046038782582047
-3.288649572649573e-05,5.061565130517224,5.031381942594654
-3.287649572649573e-05,5.061565130517224,5.057031412572602
-3.286649572649573e-05,5.072655140599682,5.075352462556852
-3.285649572649573e-05,5.068958470572194,5.016725102607269
-3.284649572649573e-05,5.065261800544711,5.04603878258204
-3.283649572649573e-05,5.068958470572196,5.049702992578904
-3.282649572649573e-05,5.087441820709627,5.035046152591505
-3.281649572649573e-05,5.091138490737081,5.049702992578912
-3.280649572649573e-05,5.020901760214907,5.068024042563144
-3.279649572649573e-05,5.065261800544709,5.013060892610406
-3.278649572649573e-05,5.072655140599682,5.057031412572602
-3.277649572649573e-05,5.043081780379793,5.068024042563152
-3.276649572649573e-05,5.072655140599669,5.031381942594671
-3.275649572649573e-05,5.076351810627168,5.035046152591505
-3.274649572649573e-05,5.024598430242361,5.053367202575753
-3.273649572649573e-05,5.080048480654654,5.071688252560001
-3.272649572649573e-05,5.080048480654641,5.027717732597822
-3.271649572649573e-05,5.050475120434765,5.064359832566302
-3.270649572649573e-05,5.087441820709627,5.057031412572602
-3.269649572649573e-05,5.083745150682141,5.020389312604106
-3.268649572649573e-05,5.031991770297359,5.049702992578904
-3.267649572649573e-05,5.087441820709602,5.049702992578904
-3.266649572649573e-05,5.050475120434765,5.035046152591505
-3.265649572649573e-05,5.054171790462251,5.046038782582054
-3.264649572649573e-05,5.07635181062716,5.046038782582048
-3.263649572649573e-05,5.057868460489745,5.03504615259151
-3.262649572649573e-05,5.046778450407278,5.053367202575753
-3.261649572649573e-05,5.065261800544709,5.064359832566302
-3.260649572649573e-05,5.043081780379793,5.027717732597806
-3.259649572649573e-05,5.087441820709606,5.049702992578895
-3.258649572649573e-05,5.068958470572196,5.064359832566302
-3.257649572649573e-05,5.046778450407278,5.038710362588354
-3.256649572649573e-05,5.080048480654654,5.031381942594654
-3.255649572649573e-05,5.039385110352316,5.060695622569438
-3.254649572649573e-05,5.061565130517224,5.027717732597806
-3.253649572649573e-05,5.076351810627168,5.031381942594654
-3.252649572649573e-05,5.046778450407278,5.071688252560001
-3.251649572649573e-05,5.065261800544719,5.046038782582048
-3.250649572649573e-05,5.087441820709617,5.03504615259151
-3.249649572649573e-05,5.03568844032482,5.060695622569453
-3.248649572649573e-05,5.087441820709627,5.031381942594654
-3.247649572649573e-05,5.068958470572174,5.027717732597826
-3.246649572649573e-05,5.020901760214898,5.071688252559981
-3.245649572649573e-05,5.083745150682141,5.046038782582054
-3.244649572649573e-05,5.076351810627168,5.027717732597806
-3.243649572649573e-05,5.020901760214875,5.046038782582054
-3.242649572649573e-05,5.087441820709596,5.038710362588358
-3.241649572649573e-05,5.072655140599682,5.024053522600955
-3.240649572649573e-05,5.046778450407278,5.042374572585205
-3.239649572649573e-05,5.091138490737113,5.049702992578904
-3.238649572649573e-05,5.046778450407288,5.013060892610431
-3.237649572649573e-05,5.068958470572196,5.068024042563152
-3.236649572649573e-05,5.046778450407278,5.042374572585205
-3.235649572649573e-05,5.061565130517224,5.020389312604106
-3.234649572649573e-05,5.080048480654647,5.038710362588358
-3.233649572649573e-05,5.065261800544709,5.046038782582054
-3.232649572649573e-05,5.061565130517224,5.027717732597806
-3.231649572649573e-05,5.076351810627168,5.042374572585205
-3.230649572649573e-05,5.057868460489742,5.053367202575748
-3.229649572649573e-05,5.06895847057219,5.04237457258521
-3.228649572649573e-05,5.065261800544709,5.020389312604106
-3.227649572649573e-05,5.028295100269847,5.057031412572602
-3.226649572649573e-05,5.061565130517224,5.042374572585205
-3.225649572649573e-05,5.087441820709615,5.03138194259466
-3.224649572649573e-05,5.013508420159902,5.064359832566302
-3.223649572649573e-05,5.087441820709627,5.024053522600955
-3.222649572649573e-05,5.076351810627168,5.038710362588354
-3.221649572649573e-05,5.031991770297354,5.068024042563139
-3.220649572649573e-05,5.080048480654654,5.031381942594654
-3.219649572649573e-05,5.076351810627168,5.027717732597806
-3.218649572649573e-05,5.031991770297334,5.046038782582054
-3.217649572649573e-05,5.080048480654646,5.038710362588344
-3.216649572649573e-05,5.061565130517224,5.016725102607255
-3.215649572649573e-05,5.054171790462251,5.053367202575753
-3.214649572649573e-05,5.087441820709627,5.053367202575753
-3.213649572649573e-05,5.057868460489737,5.013060892610418
-3.212649572649573e-05,5.057868460489737,5.038710362588342
-3.211649572649573e-05,5.061565130517224,5.053367202575753
-3.210649572649573e-05,5.072655140599682,5.024053522600955
-3.209649572649573e-05,5.083745150682141,5.049702992578904
-3.208649572649573e-05,5.072655140599688,5.060695622569447
-3.207649572649573e-05,5.057868460489737,5.035046152591505
-3.206649572649573e-05,5.083745150682141,5.038710362588354
-3.205649572649573e-05,5.039385110352306,5.046038782582054
-3.204649572649573e-05,5.076351810627151,5.027717732597814
-3.203649572649573e-05,5.091138490737113,5.031381942594654
-3.202649572649573e-05,5.050475120434765,5.035046152591505
-3.201649572649573e-05,5.065261800544709,5.016725102607255
-3.200649572649573e-05,5.083745150682121,5.03138194259467
-3.199649572649573e-05,5.039385110352306,5.064359832566302
-3.198649572649573e-05,5.087441820709627,5.038710362588354
-3.197649572649573e-05,5.065261800544709,5.013060892610406
-3.196649572649573e-05,5.054171790462267,5.060695622569447
-3.195649572649573e-05,5.091138490737096,5.04970299257891
-3.194649572649573e-05,5.076351810627168,5.009396682613556
-3.193649572649573e-05,5.031991770297334,5.035046152591505
-3.192649572649573e-05,5.065261800544713,5.057031412572589
-3.191649572649573e-05,5.072655140599679,5.027717732597819
-3.190649572649573e-05,5.054171790462251,5.053367202575753
-3.189649572649573e-05,5.080048480654654,5.046038782582054
-3.188649572649573e-05,5.065261800544709,5.020389312604106
-3.187649572649573e-05,5.068958470572194,5.053367202575738
-3.186649572649573e-05,5.068958470572196,5.057031412572602
-3.185649572649573e-05,5.054171790462251,5.027717732597806
-3.184649572649573e-05,5.087441820709627,5.024053522600955
-3.183649572649573e-05,5.054171790462256,5.064359832566283
-3.182649572649573e-05,5.065261800544709,5.024053522600955
-3.181649572649573e-05,5.080048480654654,5.035046152591505
-3.180649572649573e-05,5.013508420159902,5.064359832566302
-3.179649572649573e-05,5.07265514059968,5.035046152591497
-3.178649572649573e-05,5.068958470572198,5.016725102607263
-3.177649572649573e-05,5.024598430242361,5.057031412572602
-3.176649572649573e-05,5.072655140599682,5.038710362588354
-3.175649572649573e-05,5.080048480654632,5.020389312604123
-3.174649572649573e-05,5.031991770297356,5.057031412572585
-3.173649572649573e-05,5.076351810627168,5.042374572585205
-3.172649572649573e-05,5.068958470572196,5.035046152591505
-3.171649572649573e-05,5.031991770297334,5.064359832566302
-3.170649572649573e-05,5.083745150682118,5.042374572585214
-3.169649572649573e-05,5.068958470572196,5.024053522600955
-3.168649572649573e-05,5.03568844032482,5.057031412572602
-3.167649572649573e-05,5.080048480654654,5.038710362588354
-3.166649572649573e-05,5.080048480654643,5.046038782582061
-3.165649572649573e-05,5.054171790462251,5.060695622569453
-3.164649572649573e-05,5.068958470572196,5.046038782582054
-3.163649572649573e-05,5.054171790462251,5.016725102607255
-3.162649572649573e-05,5.072655140599674,5.038710362588362
-3.161649572649573e-05,5.054171790462259,5.057031412572594
-3.160649572649573e-05,5.061565130517224,5.020389312604106
-3.159649572649573e-05,5.094835160764599,5.038710362588354
-3.158649572649573e-05,5.050475120434768,5.064359832566281
-3.157649572649573e-05,5.057868460489733,5.020389312604126
-3.156649572649573e-05,5.087441820709627,5.038710362588354
-3.155649572649573e-05,5.028295100269847,5.035046152591505
-3.154649572649573e-05,5.043081780379793,5.027717732597806
-3.153649572649573e-05,5.083745150682122,5.042374572585198
-3.152649572649573e-05,5.031991770297334,5.053367202575753
-3.151649572649573e-05,5.065261800544709,5.035046152591505
-3.150649572649573e-05,5.091138490737113,5.038710362588354
-3.149649572649573e-05,5.031991770297366,5.027717732597815
-3.148649572649573e-05,5.102228500819572,5.049702992578904
-3.147649572649573e-05,5.054171790462251,5.024053522600955
-3.146649572649573e-05,5.03568844032482,5.057031412572602
-3.145649572649573e-05,5.087441820709621,5.042374572585195
-3.144649572649573e-05,5.076351810627173,5.020389312604116
-3.143649572649573e-05,5.046778450407278,5.049702992578904
-3.142649572649573e-05,5.061565130517224,5.042374572585205
-3.141649572649573e-05,5.04677845040728,5.013060892610418
-3.140649572649573e-05,5.050475120434763,5.038710362588342
-3.139649572649573e-05,5.080048480654654,5.046038782582054
-3.138649572649573e-05,5.061565130517224,5.016725102607255
-3.137649572649573e-05,5.057868460489737,5.035046152591505
-3.136649572649573e-05,5.057868460489737,5.049702992578897
-3.135649572649573e-05,5.050475120434765,5.031381942594654
-3.134649572649573e-05,5.083745150682141,5.016725102607255
-3.133649572649573e-05,5.057868460489737,5.046038782582054
-3.132649572649573e-05,5.065261800544717,5.049702992578891
-3.131649572649573e-05,5.083745150682141,5.020389312604106
-3.130649572649573e-05,5.03568844032482,5.075352462556852
-3.129649572649573e-05,5.068958470572196,5.031381942594654
-3.128649572649573e-05,5.083745150682118,5.020389312604117
-3.127649572649573e-05,5.031991770297334,5.046038782582054
-3.126649572649573e-05,5.072655140599682,5.024053522600955
-3.125649572649573e-05,5.080048480654654,5.016725102607255
-3.124649572649573e-05,5.02829510026987,5.064359832566288
-3.123649572649573e-05,5.076351810627146,5.035046152591518
-3.122649572649573e-05,5.076351810627168,5.016725102607255
-3.121649572649573e-05,5.046778450407278,5.064359832566302
-3.120649572649573e-05,5.076351810627168,5.035046152591505
-3.119649572649573e-05,5.076351810627168,5.016725102607263
-3.118649572649573e-05,5.054171790462251,5.049702992578904
-3.117649572649573e-05,5.039385110352306,5.035046152591505
-3.116649572649573e-05,5.076351810627168,5.016725102607255
-3.115649572649573e-05,5.057868460489745,5.031381942594647
-3.114649572649573e-05,5.068958470572196,5.046038782582054
-3.113649572649573e-05,5.054171790462251,5.013060892610406
-3.112649572649573e-05,5.061565130517224,5.027717732597806
-3.111649572649573e-05,5.039385110352316,5.057031412572582
-3.110649572649573e-05,5.061565130517224,5.013060892610406
-3.109649572649573e-05,5.072655140599682,5.042374572585205
-3.108649572649573e-05,5.050475120434765,5.060695622569453
-3.107649572649573e-05,5.065261800544716,5.027717732597806
-3.106649572649573e-05,5.080048480654647,5.027717732597806
-3.105649572649573e-05,5.020901760214875,5.042374572585205
-3.104649572649573e-05,5.057868460489737,5.027717732597806
-3.103649572649573e-05,5.087441820709627,5.024053522600955
-3.102649572649573e-05,5.039385110352328,5.046038782582044
-3.101649572649573e-05,5.061565130517224,5.020389312604106
-3.100649572649573e-05,5.083745150682141,5.013060892610406
-3.099649572649573e-05,5.024598430242361,5.060695622569453
-3.098649572649573e-05,5.08004848065463,5.038710362588364
-3.097649572649573e-05,5.087441820709627,5.031381942594654
-3.096649572649573e-05,5.03568844032482,5.038710362588354
-3.095649572649573e-05,5.076351810627168,5.053367202575753
-3.094649572649573e-05,5.057868460489741,5.027717732597809
-3.093649572649573e-05,5.065261800544709,5.035046152591505
-3.092649572649573e-05,5.050475120434765,5.060695622569453
-3.091649572649573e-05,5.068958470572196,5.020389312604106
-3.090649572649573e-05,5.080048480654639,5.035046152591515
-3.089649572649573e-05,5.046778450407293,5.057031412572592
-3.088649572649573e-05,5.043081780379793,5.020389312604106
-3.087649572649573e-05,5.076351810627168,5.031381942594654
-3.086649572649573e-05,5.039385110352314,5.049702992578886
-3.085649572649573e-05,5.057868460489729,5.009396682613574
-3.084649572649573e-05,5.080048480654654,5.024053522600955
-3.083649572649573e-05,5.046778450407278,5.060695622569453
-3.082649572649573e-05,5.046778450407278,5.020389312604106
-3.081649572649573e-05,5.105925170847031,5.024053522600953
-3.080649572649573e-05,5.024598430242361,5.060695622569453
-3.079649572649573e-05,5.091138490737113,5.024053522600955
-3.078649572649573e-05,5.068958470572196,5.027717732597806
-3.077649572649573e-05,5.039385110352325,5.046038782582044
-3.076649572649573e-05,5.080048480654654,5.024053522600955
-3.075649572649573e-05,5.072655140599682,5.042374572585205
-3.074649572649573e-05,5.020901760214875,5.053367202575753
-3.073649572649573e-05,5.080048480654639,5.031381942594649
-3.072649572649573e-05,5.046778450407293,5.020389312604111
-3.071649572649573e-05,5.046778450407278,5.035046152591505
-3.070649572649573e-05,5.087441820709627,5.046038782582054
-3.069649572649573e-05,5.065261800544702,5.024053522600966
-3.068649572649573e-05,5.050475120434772,5.049702992578893
-3.067649572649573e-05,5.076351810627168,5.035046152591505
-3.066649572649573e-05,5.061565130517224,5.027717732597806
-3.065649572649573e-05,5.054171790462251,5.038710362588354
-3.064649572649573e-05,5.068958470572189,5.071688252559986
-3.063649572649573e-05,5.054171790462251,5.016725102607255
-3.062649572649573e-05,5.080048480654654,5.042374572585205
-3.061649572649573e-05,5.046778450407278,5.068024042563152
-3.060649572649573e-05,5.065261800544709,5.01306089261042
-3.059649572649573e-05,5.065261800544709,5.042374572585205
-3.058649572649573e-05,5.031991770297334,5.053367202575753
-3.057649572649573e-05,5.050475120434765,5.020389312604106
-3.056649572649573e-05,5.072655140599664,5.027717732597822
-3.055649572649573e-05,5.031991770297353,5.064359832566285
-3.054649572649573e-05,5.057868460489737,5.009396682613556
-3.053649572649573e-05,5.080048480654654,5.035046152591505
-3.052649572649573e-05,5.046778450407297,5.038710362588347
-3.051649572649573e-05,5.087441820709608,5.024053522600962
-3.050649572649573e-05,5.083745150682141,5.020389312604106
-3.049649572649573e-05,5.020901760214875,5.064359832566302
-3.048649572649572e-05,5.076351810627168,5.042374572585205
-3.047649572649573e-05,5.076351810627168,5.020389312604116
-3.046649572649573e-05,5.054171790462251,5.053367202575753
-3.045649572649573e-05,5.083745150682141,5.049702992578904
-3.044649572649572e-05,5.050475120434765,5.016725102607255
-3.043649572649572e-05,5.043081780378593,5.035046152591486
-3.042649572649573e-05,2.403659380754643,4.994739842626157
-3.041649572649573e-05,0.27437744492259,4.980083002638758
-3.040649572649572e-05,-0.3429664496676061,5.284212432377288
-3.039649572649572e-05,0.2004440443727936,4.855499862745918
-3.038649572649573e-05,0.04148723319095915,4.969090372648209
-3.037649572649573e-05,-0.1211662480184339,5.313526112352086
-3.036649572649572e-05,0.1080272936857107,4.734580932849825
-3.035649572649572e-05,-0.08050287771607054,5.108330352528545
-3.034649572649573e-05,-0.04723284746872494,5.207264022443398
-3.033649572649573e-05,0.0673639233833625,4.760230402827773
-3.032649572649573e-05,-0.08789621777105805,5.218256652433992
-3.031649572649572e-05,-0.02505282730379244,5.075352462556852
-3.030649572649573e-05,0.03039722310847524,4.833514602764879
-3.029649572649573e-05,-0.1063795679084891,5.254898752402489
-3.028649572649573e-05,-0.02874949733127874,4.943440902670261
-3.027649572649572e-05,0.01191387297106949,4.936112482676561
-3.026649572649572e-05,-0.08050287771605204,5.214592442436996
-3.025649572649573e-05,-0.006569477166361581,4.892141962714364
-3.024649572649573e-05,-0.002872807138875277,5.002068262619856
-3.023649572649572e-05,-0.06571619760614089,5.170621922474945
-3.022649572649572e-05,-0.02135615727630972,4.89947038270814
-3.021649572649573e-05,-0.02874949733127874,5.068024042563152
-3.020649572649573e-05,-0.0546261875236822,5.137644032503298
-3.019649572649572e-05,-0.02505282730379244,4.921455642689162
-3.018649572649572e-05,-0.03983950741374415,5.090009302544244
-3.017649572649573e-05,-0.05462618752367548,5.075352462556859
-3.016649572649573e-05,-0.02505282730379244,4.877485122726965
-3.015649572649573e-05,-0.04723284746870982,3.162634844201282
-3.014649572649572e-05,-0.05832285755116828,1.070370936000075
-3.013649572649573e-05,-0.02874949733129219,1.198618285889758
-3.012649572649573e-05,-0.07680620768859936,0.4144773465639695
-3.011649572649573e-05,-0.03244616735876504,0.201953166746684
-3.010649572649572e-05,-0.0509295174961959,0.2972226266647775
-3.009649572649573e-05,-0.07310953766110319,-0.1095046829853599
-3.008649572649573e-05,-0.03614283738625113,0.11401212682229
-3.007649572649573e-05,-0.04723284746870982,0.04439213688214472
-3.006649572649572e-05,-0.06941286763362697,-0.1754604629288403
-3.005649572649572e-05,-0.02874949733129891,0.08469844684744196
-3.004649572649573e-05,-0.07310953766111328,-0.02522785305800057
-3.003649572649573e-05,-0.06201952757865459,-0.1534752029477418
-3.002649572649572e-05,-0.04353617744122351,0.04439213688214472
-3.001649572649572e-05,-0.08789621777104292,-0.0325562730517366
