Time (s),SCL (V)
-5.853989830508475e-05,4.830297302265766
-5.851989830508475e-05,4.856173992458169
-5.849989830508475e-05,4.848780652403197
-5.847989830508475e-05,4.833993972293252
-5.845989830508475e-05,4.863567332513141
-5.843989830508475e-05,4.84508398237571
-5.841989830508475e-05,4.833993972293252
-5.839989830508475e-05,4.852477322430683
-5.837989830508475e-05,4.837690642320738
-5.835989830508474e-05,4.852477322430683
-5.833989830508475e-05,4.848780652403197
-5.831989830508475e-05,4.833993972293252
-5.829989830508475e-05,4.84508398237571
-5.827989830508475e-05,4.852477322430683
-5.825989830508475e-05,4.837690642320738
-5.823989830508475e-05,4.870960672568114
-5.821989830508475e-05,4.841387312348224
-5.819989830508475e-05,4.841387312348224
-5.817989830508475e-05,4.856173992458169
-5.815989830508475e-05,4.833993972293252
-5.813989830508475e-05,4.84508398237571
-5.811989830508475e-05,4.863567332513141
-5.809989830508475e-05,4.815510622155821
-5.807989830508475e-05,4.852477322430683
-5.805989830508475e-05,4.852477322430683
-5.803989830508475e-05,4.815510622155821
-5.801989830508474e-05,4.856173992458169
-5.799989830508475e-05,4.852477322430683
-5.797989830508475e-05,4.82660063223828
-5.795989830508475e-05,4.856173992458169
-5.793989830508475e-05,4.833993972293252
-5.791989830508475e-05,4.82660063223828
-5.789989830508475e-05,4.856173992458169
-5.787989830508475e-05,4.830297302265766
-5.785989830508475e-05,4.837690642320738
-5.783989830508475e-05,4.84508398237571
-5.781989830508475e-05,4.837690642320738
-5.779989830508475e-05,4.830297302265766
-5.777989830508475e-05,4.848780652403197
-5.775989830508475e-05,4.830297302265766
-5.773989830508475e-05,4.841387312348224
-5.771989830508475e-05,4.815510622155821
-5.769989830508475e-05,4.833993972293252
-5.767989830508474e-05,4.863567332513141
-5.765989830508475e-05,4.837690642320738
-5.763989830508475e-05,4.84508398237571
-5.761989830508475e-05,4.856173992458169
-5.759989830508475e-05,4.804420612073362
-5.757989830508475e-05,4.84508398237571
-5.755989830508475e-05,4.852477322430683
-5.753989830508475e-05,4.815510622155821
-5.751989830508475e-05,4.848780652403197
-5.749989830508475e-05,4.841387312348224
-5.747989830508475e-05,4.82660063223828
-5.745989830508475e-05,4.852477322430683
-5.743989830508475e-05,4.830297302265766
-5.741989830508475e-05,4.822903962210793
-5.739989830508475e-05,4.84508398237571
-5.737989830508475e-05,4.822903962210793
-5.735989830508475e-05,4.837690642320738
-5.733989830508475e-05,4.830297302265766
-5.731989830508475e-05,4.819207292183307
-5.729989830508474e-05,4.841387312348224
-5.727989830508475e-05,4.84508398237571
-5.725989830508475e-05,4.830297302265766
-5.723989830508475e-05,4.84508398237571
-5.721989830508475e-05,4.833993972293252
-5.719989830508475e-05,4.822903962210793
-5.717989830508475e-05,4.84508398237571
-5.715989830508475e-05,4.819207292183307
-5.713989830508475e-05,4.833993972293252
-5.711989830508475e-05,4.837690642320738
-5.709989830508475e-05,4.811813952128334
-5.707989830508475e-05,4.856173992458169
-5.705989830508475e-05,4.848780652403197
-5.703989830508475e-05,4.819207292183307
-5.701989830508475e-05,4.84508398237571
-5.699989830508475e-05,4.848780652403197
-5.697989830508475e-05,4.82660063223828
-5.695989830508474e-05,4.84508398237571
-5.693989830508475e-05,4.82660063223828
-5.691989830508475e-05,4.822903962210793
-5.689989830508475e-05,4.852477322430683
-5.687989830508475e-05,4.808117282100849
-5.685989830508475e-05,4.830297302265766
-5.683989830508475e-05,4.841387312348224
-5.681989830508475e-05,4.815510622155821
-5.679989830508475e-05,4.837690642320738
-5.677989830508475e-05,4.841387312348224
-5.675989830508475e-05,4.833993972293252
-5.673989830508475e-05,4.84508398237571
-5.671989830508475e-05,4.830297302265766
-5.669989830508475e-05,4.833993972293252
-5.667989830508475e-05,4.852477322430683
-5.665989830508475e-05,4.82660063223828
-5.663989830508475e-05,4.830297302265766
-5.661989830508474e-05,4.833993972293252
-5.659989830508475e-05,4.800723942045876
-5.657989830508475e-05,4.848780652403197
-5.655989830508475e-05,4.833993972293252
-5.653989830508475e-05,4.808117282100849
-5.651989830508475e-05,4.833993972293252
-5.649989830508475e-05,4.837690642320738
-5.647989830508475e-05,4.833993972293252
-5.645989830508475e-05,4.841387312348224
-5.643989830508475e-05,4.830297302265766
-5.641989830508475e-05,4.830297302265766
-5.639989830508475e-05,4.841387312348224
-5.637989830508475e-05,4.819207292183307
-5.635989830508475e-05,4.830297302265766
-5.633989830508475e-05,4.833993972293252
-5.631989830508475e-05,4.811813952128334
-5.629989830508475e-05,4.830297302265766
-5.627989830508475e-05,4.84508398237571
-5.625989830508475e-05,4.822903962210793
-5.623989830508474e-05,4.833993972293252
-5.621989830508475e-05,4.819207292183307
-5.619989830508475e-05,4.82660063223828
-5.617989830508475e-05,4.84508398237571
-5.615989830508475e-05,4.822903962210793
-5.613989830508475e-05,4.822903962210793
-5.611989830508475e-05,4.841387312348224
-5.609989830508475e-05,4.800723942045876
-5.607989830508475e-05,4.84508398237571
-5.605989830508475e-05,4.833993972293252
-5.603989830508475e-05,4.815510622155821
-5.601989830508475e-05,4.84508398237571
-5.599989830508475e-05,4.833993972293252
-5.597989830508475e-05,4.822903962210793
-5.595989830508475e-05,4.841387312348224
-5.593989830508475e-05,4.811813952128334
-5.591989830508475e-05,4.815510622155821
-5.589989830508474e-05,4.848780652403197
-5.587989830508475e-05,4.815510622155821
-5.585989830508475e-05,4.82660063223828
-5.583989830508475e-05,4.82660063223828
-5.581989830508475e-05,4.815510622155821
-5.579989830508475e-05,4.841387312348224
-5.577989830508475e-05,4.830297302265766
-5.575989830508475e-05,4.815510622155821
-5.573989830508475e-05,4.841387312348224
-5.571989830508475e-05,4.815510622155821
-5.569989830508475e-05,4.830297302265766
-5.567989830508475e-05,4.841387312348224
-5.565989830508475e-05,4.82660063223828
-5.563989830508475e-05,4.833993972293252
-5.561989830508475e-05,4.84508398237571
-5.559989830508475e-05,4.804420612073362
-5.557989830508475e-05,4.833993972293252
-5.555989830508475e-05,4.848780652403197
-5.553989830508475e-05,4.811813952128334
-5.551989830508475e-05,4.848780652403197
-5.549989830508475e-05,4.837690642320738
-5.547989830508475e-05,4.819207292183307
-5.545989830508475e-05,4.841387312348224
-5.543989830508475e-05,4.811813952128334
-5.541989830508475e-05,4.819207292183307
-5.539989830508475e-05,4.841387312348224
-5.537989830508475e-05,4.800723942045876
-5.535989830508475e-05,4.82660063223828
-5.533989830508475e-05,4.833993972293252
-5.531989830508475e-05,4.819207292183307
-5.529989830508475e-05,4.852477322430683
-5.527989830508475e-05,4.837690642320738
-5.525989830508475e-05,4.815510622155821
-5.523989830508475e-05,4.852477322430683
-5.521989830508475e-05,4.822903962210793
-5.519989830508475e-05,4.82660063223828
-5.517989830508474e-05,4.856173992458169
-5.515989830508475e-05,4.819207292183307
-5.513989830508475e-05,4.822903962210793
-5.511989830508475e-05,4.84508398237571
-5.509989830508475e-05,4.815510622155821
-5.507989830508475e-05,4.84508398237571
-5.505989830508475e-05,4.833993972293252
-5.503989830508475e-05,4.760060571743527
-5.501989830508475e-05,0.1022563371109116
-5.499989830508475e-05,-0.2304439653628468
-5.497989830508475e-05,0.183583077715608
-5.495989830508475e-05,0.0394129466436461
-5.493989830508475e-05,-0.004947093686188342
-5.491989830508475e-05,0.07637964691850813
-5.489989830508475e-05,-0.1047571844283158
-5.487989830508475e-05,-0.04930713401602278
-5.485989830508475e-05,-0.05670047407099519
-5.483989830508474e-05,-0.0788804942359124
-5.481989830508475e-05,-0.03821712393356417
-5.479989830508475e-05,-0.05670047407099519
-5.477989830508475e-05,-0.0640938141259676
-5.475989830508475e-05,-0.04191379396105038
-5.473989830508475e-05,-0.06779048415345379
-5.471989830508475e-05,-0.08257716426339862
-5.469989830508475e-05,-0.0640938141259676
-5.467989830508475e-05,-0.08627383429088481
-5.465989830508475e-05,-0.0788804942359124
-5.463989830508475e-05,-0.07148715418094001
-5.461989830508475e-05,-0.08997050431837103
-5.459989830508475e-05,-0.0603971440984814
-5.457989830508475e-05,-0.0751838242084262
-5.455989830508475e-05,-0.1010605144008296
-5.453989830508475e-05,-0.06779048415345379
-5.451989830508475e-05,-0.09366717434585722
-5.449989830508475e-05,-0.09366717434585722
-5.447989830508475e-05,-0.0751838242084262
-5.445989830508475e-05,-0.09736384437334342
-5.443989830508475e-05,-0.0788804942359124
-5.441989830508475e-05,-0.08627383429088481
-5.439989830508475e-05,-0.09736384437334342
-5.437989830508475e-05,-0.08257716426339862
-5.435989830508475e-05,-0.08257716426339862
-5.433989830508475e-05,-0.108453854455802
-5.431989830508475e-05,-0.08627383429088481
-5.429989830508475e-05,-0.09736384437334342
-5.427989830508475e-05,-0.1010605144008296
-5.425989830508475e-05,-0.08997050431837103
-5.423989830508475e-05,-0.1158471945107744
-5.421989830508475e-05,-0.09736384437334342
-5.419989830508475e-05,-0.1010605144008296
-5.417989830508475e-05,-0.1121505244832882
-5.415989830508475e-05,-0.09736384437334342
-5.413989830508475e-05,-0.1010605144008296
-5.411989830508474e-05,-0.1047571844283158
-5.409989830508475e-05,-0.08997050431837103
-5.407989830508475e-05,-0.09366717434585722
-5.405989830508475e-05,-0.1121505244832882
-5.403989830508475e-05,-0.108453854455802
-5.401989830508475e-05,-0.1010605144008296
-5.399989830508475e-05,-0.1121505244832882
-5.397989830508475e-05,-0.1047571844283158
-5.395989830508475e-05,-0.108453854455802
-5.393989830508475e-05,-0.1158471945107744
-5.391989830508475e-05,-0.1010605144008296
-5.389989830508475e-05,-0.1158471945107744
-5.387989830508475e-05,-0.1047571844283158
-5.385989830508475e-05,-0.09736384437334342
-5.383989830508475e-05,-0.1232405345657469
-5.381989830508475e-05,-0.09366717434585722
-5.379989830508475e-05,-0.1047571844283158
-5.377989830508474e-05,-0.1121505244832882
-5.375989830508475e-05,-0.1121505244832882
-5.373989830508475e-05,-0.108453854455802
-5.371989830508475e-05,-0.1121505244832882
-5.369989830508475e-05,-0.09736384437334342
-5.367989830508475e-05,-0.1232405345657469
-5.365989830508475e-05,-0.1158471945107744
-5.363989830508475e-05,-0.1047571844283158
-5.361989830508475e-05,-0.108453854455802
-5.359989830508475e-05,-0.1121505244832882
-5.357989830508475e-05,-0.108453854455802
-5.355989830508475e-05,-0.1121505244832882
-5.353989830508475e-05,-0.1010605144008296
-5.351989830508475e-05,-0.1158471945107744
-5.349989830508475e-05,-0.1195438645382607
-5.347989830508475e-05,-0.1010605144008296
-5.345989830508475e-05,-0.1121505244832882
-5.343989830508475e-05,-0.1158471945107744
-5.341989830508475e-05,-0.09736384437334342
-5.339989830508475e-05,-0.1121505244832882
-5.337989830508475e-05,-0.1158471945107744
-5.335989830508475e-05,-0.108453854455802
-5.333989830508475e-05,-0.1158471945107744
-5.331989830508475e-05,-0.09736384437334342
-5.329989830508475e-05,-0.1121505244832882
-5.327989830508475e-05,-0.1158471945107744
-5.325989830508475e-05,-0.09736384437334342
-5.323989830508475e-05,-0.1195438645382607
-5.321989830508475e-05,-0.1010605144008296
-5.319989830508475e-05,-0.1121505244832882
-5.317989830508475e-05,-0.1121505244832882
-5.315989830508475e-05,-0.1158471945107744
-5.313989830508475e-05,-0.1010605144008296
-5.311989830508475e-05,-0.1158471945107744
-5.309989830508475e-05,-0.1010605144008296
-5.307989830508475e-05,-0.1121505244832882
-5.305989830508474e-05,-0.1232405345657469
-5.303989830508475e-05,-0.1010605144008296
-5.301989830508475e-05,-0.108453854455802
-5.299989830508475e-05,-0.1121505244832882
-5.297989830508475e-05,-0.1121505244832882
-5.295989830508475e-05,-0.108453854455802
-5.293989830508475e-05,-0.108453854455802
-5.291989830508475e-05,-0.108453854455802
-5.289989830508475e-05,-0.1047571844283158
-5.287989830508475e-05,-0.09736384437334342
-5.285989830508475e-05,-0.1047571844283158
-5.283989830508475e-05,-0.1010605144008296
-5.281989830508475e-05,-0.1047571844283158
-5.279989830508475e-05,-0.1121505244832882
-5.277989830508475e-05,-0.1158471945107744
-5.275989830508475e-05,-0.1047571844283158
-5.273989830508475e-05,-0.1010605144008296
-5.271989830508474e-05,-0.1121505244832882
-5.269989830508475e-05,-0.09366717434585722
-5.267989830508475e-05,-0.108453854455802
-5.265989830508475e-05,-0.1158471945107744
-5.263989830508475e-05,-0.1010605144008296
-5.261989830508475e-05,-0.108453854455802
-5.259989830508475e-05,-0.1010605144008296
-5.257989830508475e-05,-0.1121505244832882
-5.255989830508475e-05,-0.1195438645382607
-5.253989830508475e-05,-0.1010605144008296
-5.251989830508475e-05,-0.108453854455802
-5.249989830508475e-05,-0.1121505244832882
-5.247989830508475e-05,-0.1010605144008296
-5.245989830508475e-05,-0.1047571844283158
-5.243989830508475e-05,-0.1121505244832882
-5.241989830508475e-05,-0.1010605144008296
-5.239989830508475e-05,-0.1158471945107744
-5.237989830508475e-05,-0.08997050431837103
-5.235989830508475e-05,-0.1010605144008296
-5.233989830508474e-05,-0.1121505244832882
-5.231989830508475e-05,-0.08997050431837103
-5.229989830508475e-05,-0.108453854455802
-5.227989830508475e-05,-0.1158471945107744
-5.225989830508475e-05,-0.08997050431837103
-5.223989830508475e-05,-0.108453854455802
-5.221989830508475e-05,-0.1010605144008296
-5.219989830508475e-05,-0.09366717434585722
-5.217989830508475e-05,-0.1047571844283158
-5.215989830508475e-05,-0.09736384437334342
-5.213989830508475e-05,-0.09366717434585722
-5.211989830508475e-05,-0.108453854455802
-5.209989830508475e-05,-0.09366717434585722
-5.207989830508475e-05,-0.09736384437334342
-5.205989830508475e-05,-0.1010605144008296
-5.203989830508475e-05,-0.09366717434585722
-5.201989830508475e-05,-0.1010605144008296
-5.199989830508474e-05,-0.1121505244832882
-5.197989830508475e-05,-0.08627383429088481
-5.195989830508475e-05,-0.09366717434585722
-5.193989830508475e-05,-0.08997050431837103
-5.191989830508475e-05,-0.108453854455802
-5.189989830508475e-05,-0.1047571844283158
-5.187989830508475e-05,-0.08997050431837103
-5.185989830508475e-05,-0.08627383429088481
-5.183989830508475e-05,-0.09736384437334342
-5.181989830508475e-05,-0.1010605144008296
-5.179989830508475e-05,-0.1010605144008296
-5.177989830508475e-05,-0.1047571844283158
-5.175989830508475e-05,-0.09366717434585722
-5.173989830508475e-05,-0.1010605144008296
-5.171989830508475e-05,-0.08997050431837103
-5.169989830508475e-05,-0.09736384437334342
-5.167989830508475e-05,-0.1121505244832882
-5.165989830508474e-05,-0.08997050431837103
-5.163989830508475e-05,-0.08997050431837103
-5.161989830508475e-05,-0.09736384437334342
-5.159989830508475e-05,-0.07148715418094001
-5.157989830508475e-05,-0.08997050431837103
-5.155989830508475e-05,-0.09366717434585722
-5.153989830508475e-05,-0.08997050431837103
-5.151989830508475e-05,-0.08997050431837103
-5.149989830508475e-05,-0.09736384437334342
-5.147989830508475e-05,-0.08257716426339862
-5.145989830508475e-05,-0.09366717434585722
-5.143989830508475e-05,-0.09366717434585722
-5.141989830508475e-05,-0.08257716426339862
-5.139989830508475e-05,-0.1047571844283158
-5.137989830508475e-05,-0.08627383429088481
-5.135989830508475e-05,-0.09736384437334342
-5.133989830508475e-05,-0.09736384437334342
-5.131989830508475e-05,-0.08257716426339862
-5.129989830508475e-05,-0.09366717434585722
-5.127989830508474e-05,-0.09366717434585722
-5.125989830508475e-05,-0.06779048415345379
-5.123989830508475e-05,-0.09366717434585722
-5.121989830508475e-05,-0.08627383429088481
-5.119989830508475e-05,-0.0751838242084262
-5.117989830508475e-05,-0.1010605144008296
-5.115989830508475e-05,-0.1047571844283158
-5.113989830508475e-05,-0.08257716426339862
-5.111989830508475e-05,-0.08997050431837103
-5.109989830508475e-05,-0.08627383429088481
-5.107989830508475e-05,-0.09736384437334342
-5.105989830508475e-05,-0.1010605144008296
-5.103989830508475e-05,-0.09736384437334342
-5.101989830508475e-05,-0.08997050431837103
-5.099989830508475e-05,-0.1047571844283158
-5.097989830508475e-05,-0.1010605144008296
-5.095989830508475e-05,-0.08627383429088481
-5.093989830508474e-05,-0.1010605144008296
-5.091989830508475e-05,-0.09366717434585722
-5.089989830508475e-05,-0.1047571844283158
-5.087989830508475e-05,-0.1010605144008296
-5.085989830508475e-05,-0.09736384437334342
-5.083989830508475e-05,-0.08997050431837103
-5.081989830508475e-05,-0.09736384437334342
-5.079989830508475e-05,-0.1010605144008296
-5.077989830508475e-05,-0.1047571844283158
-5.075989830508475e-05,-0.08257716426339862
-5.073989830508475e-05,-0.1010605144008296
-5.071989830508475e-05,-0.1047571844283158
-5.069989830508475e-05,-0.09366717434585722
-5.067989830508475e-05,-0.108453854455802
-5.065989830508475e-05,-0.1047571844283158
-5.063989830508475e-05,-0.08997050431837103
-5.061989830508475e-05,-0.09366717434585722
-5.059989830508474e-05,-0.08997050431837103
-5.057989830508475e-05,-0.08627383429088481
-5.055989830508475e-05,-0.108453854455802
-5.053989830508475e-05,-0.08997050431837103
-5.051989830508475e-05,-0.1047571844283158
-5.049989830508475e-05,-0.09366717434585722
-5.047989830508475e-05,-0.09366717434585722
-5.045989830508475e-05,-0.09366717434585722
-5.043989830508475e-05,-0.1047571844283158
-5.041989830508475e-05,-0.09366717434585722
-5.039989830508475e-05,-0.09736384437334342
-5.037989830508475e-05,-0.08627383429088481
-5.035989830508475e-05,-0.1047571844283158
-5.033989830508475e-05,-0.09736384437334342
-5.031989830508475e-05,-0.08257716426339862
-5.029989830508475e-05,-0.09366717434585722
-5.027989830508475e-05,-0.108453854455802
-5.025989830508475e-05,-0.1047571844283158
-5.023989830508475e-05,-0.09366717434585722
-5.021989830508474e-05,-0.08997050431837103
-5.019989830508475e-05,-0.08997050431837103
-5.017989830508475e-05,-0.08627383429088481
-5.015989830508475e-05,-0.1010605144008296
-5.013989830508475e-05,-0.08627383429088481
-5.011989830508475e-05,-0.09736384437334342
-5.009989830508475e-05,-0.09736384437334342
-5.007989830508475e-05,-0.08997050431837103
-5.005989830508475e-05,-0.09366717434585722
-5.003989830508475e-05,-0.08257716426339862
-5.001989830508475e-05,4.201863397593111
-4.999989830508475e-05,4.704610521331235
-4.997989830508475e-05,4.4458436194072
-4.995989830508475e-05,4.752667231688555
-4.993989830508475e-05,4.74897056166107
-4.991989830508475e-05,4.715700531413693
-4.989989830508475e-05,4.856173992458169
-4.987989830508474e-05,4.741577221606097
-4.985989830508475e-05,4.79702727201839
-4.983989830508475e-05,4.785937261935931
-4.981989830508475e-05,4.774847251853473
-4.979989830508475e-05,4.811813952128334
-4.977989830508475e-05,4.778543921880959
-4.975989830508475e-05,4.778543921880959
-4.973989830508475e-05,4.811813952128334
-4.971989830508475e-05,4.7674539117985
-4.969989830508475e-05,4.811813952128334
-4.967989830508475e-05,4.830297302265766
-4.965989830508475e-05,4.785937261935931
-4.963989830508475e-05,4.804420612073362
-4.961989830508475e-05,4.833993972293252
-4.959989830508475e-05,4.782240591908445
-4.957989830508475e-05,4.815510622155821
-4.955989830508475e-05,4.819207292183307
-4.953989830508474e-05,4.804420612073362
-4.951989830508475e-05,4.848780652403197
-4.949989830508475e-05,4.793330601990903
-4.947989830508475e-05,4.819207292183307
-4.945989830508475e-05,4.822903962210793
-4.943989830508475e-05,4.800723942045876
-4.941989830508475e-05,4.830297302265766
-4.939989830508475e-05,4.833993972293252
-4.937989830508475e-05,4.811813952128334
-4.935989830508475e-05,4.830297302265766
-4.933989830508475e-05,4.815510622155821
-4.931989830508475e-05,4.815510622155821
-4.929989830508475e-05,4.856173992458169
-4.927989830508475e-05,4.819207292183307
-4.925989830508475e-05,4.82660063223828
-4.923989830508475e-05,4.859870662485656
-4.921989830508475e-05,4.808117282100849
-4.919989830508475e-05,4.841387312348224
-4.917989830508475e-05,4.848780652403197
-4.915989830508474e-05,4.804420612073362
-4.913989830508475e-05,4.859870662485656
-4.911989830508475e-05,4.852477322430683
-4.909989830508475e-05,4.804420612073362
-4.907989830508475e-05,4.841387312348224
-4.905989830508475e-05,4.833993972293252
-4.903989830508475e-05,4.822903962210793
-4.901989830508475e-05,4.859870662485656
-4.899989830508475e-05,4.82660063223828
-4.897989830508475e-05,4.84508398237571
-4.895989830508475e-05,4.852477322430683
-4.893989830508475e-05,4.815510622155821
-4.891989830508475e-05,4.84508398237571
-4.889989830508475e-05,4.856173992458169
-4.887989830508475e-05,4.82660063223828
-4.885989830508475e-05,4.84508398237571
-4.883989830508475e-05,4.830297302265766
-4.881989830508474e-05,4.833993972293252
-4.879989830508475e-05,4.852477322430683
-4.877989830508475e-05,4.82660063223828
-4.875989830508475e-05,4.833993972293252
-4.873989830508475e-05,4.852477322430683
-4.871989830508475e-05,4.808117282100849
-4.869989830508475e-05,4.852477322430683
-4.867989830508475e-05,4.852477322430683
-4.865989830508475e-05,4.804420612073362
-4.863989830508475e-05,4.841387312348224
-4.861989830508475e-05,4.84508398237571
-4.859989830508475e-05,4.822903962210793
-4.857989830508475e-05,4.852477322430683
-4.855989830508475e-05,4.833993972293252
-4.853989830508475e-05,4.837690642320738
-4.851989830508475e-05,4.863567332513141
-4.849989830508475e-05,4.82660063223828
-4.847989830508474e-05,4.841387312348224
-4.845989830508475e-05,4.84508398237571
-4.843989830508475e-05,4.819207292183307
-4.841989830508475e-05,4.848780652403197
-4.839989830508475e-05,4.852477322430683
-4.837989830508475e-05,4.811813952128334
-4.835989830508475e-05,4.848780652403197
-4.833989830508475e-05,4.837690642320738
-4.831989830508475e-05,4.833993972293252
-4.829989830508475e-05,4.859870662485656
-4.827989830508475e-05,4.822903962210793
-4.825989830508475e-05,4.841387312348224
-4.823989830508475e-05,4.859870662485656
-4.821989830508475e-05,4.811813952128334
-4.819989830508475e-05,4.848780652403197
-4.817989830508475e-05,4.859870662485656
-4.815989830508475e-05,4.808117282100849
-4.813989830508475e-05,4.848780652403197
-4.811989830508475e-05,4.848780652403197
-4.809989830508474e-05,4.830297302265766
-4.807989830508475e-05,4.848780652403197
-4.805989830508475e-05,4.830297302265766
-4.803989830508475e-05,4.830297302265766
-4.801989830508475e-05,4.8746573425956
-4.799989830508475e-05,4.815510622155821
-4.797989830508475e-05,4.837690642320738
-4.795989830508475e-05,4.856173992458169
-4.793989830508475e-05,4.822903962210793
-4.791989830508475e-05,4.852477322430683
-4.789989830508475e-05,4.852477322430683
-4.787989830508475e-05,4.819207292183307
-4.785989830508475e-05,4.859870662485656
-4.783989830508475e-05,4.822903962210793
-4.781989830508475e-05,4.833993972293252
-4.779989830508475e-05,4.848780652403197
-4.777989830508475e-05,4.822903962210793
-4.775989830508474e-05,4.833993972293252
-4.773989830508475e-05,4.852477322430683
-4.771989830508475e-05,4.800723942045876
-4.769989830508475e-05,4.84508398237571
-4.767989830508475e-05,4.848780652403197
-4.765989830508475e-05,4.815510622155821
-4.763989830508475e-05,4.84508398237571
-4.761989830508475e-05,4.837690642320738
-4.759989830508475e-05,4.815510622155821
-4.757989830508475e-05,4.848780652403197
-4.755989830508475e-05,4.822903962210793
-4.753989830508475e-05,4.837690642320738
-4.751989830508475e-05,4.8746573425956
-4.749989830508475e-05,4.808117282100849
-4.747989830508475e-05,4.837690642320738
-4.745989830508475e-05,4.837690642320738
-4.743989830508475e-05,4.822903962210793
-4.741989830508475e-05,4.84508398237571
-4.739989830508475e-05,4.84508398237571
-4.737989830508475e-05,4.819207292183307
-4.735989830508475e-05,4.856173992458169
-4.733989830508475e-05,4.82660063223828
-4.731989830508475e-05,4.82660063223828
-4.729989830508475e-05,4.859870662485656
-4.727989830508475e-05,4.811813952128334
-4.725989830508475e-05,4.84508398237571
-4.723989830508475e-05,4.856173992458169
-4.721989830508475e-05,4.808117282100849
-4.719989830508475e-05,4.833993972293252
-4.717989830508475e-05,4.833993972293252
-4.715989830508475e-05,4.804420612073362
-4.713989830508475e-05,4.852477322430683
-4.711989830508475e-05,4.82660063223828
-4.709989830508475e-05,4.819207292183307
-4.707989830508475e-05,4.848780652403197
-4.705989830508475e-05,4.815510622155821
-4.703989830508474e-05,4.82660063223828
-4.701989830508475e-05,4.856173992458169
-4.699989830508475e-05,4.811813952128334
-4.697989830508475e-05,4.833993972293252
-4.695989830508475e-05,4.833993972293252
-4.693989830508475e-05,4.815510622155821
-4.691989830508475e-05,4.848780652403197
-4.689989830508475e-05,4.837690642320738
-4.687989830508475e-05,4.808117282100849
-4.685989830508475e-05,4.852477322430683
-4.683989830508475e-05,4.822903962210793
-4.681989830508475e-05,4.82660063223828
-4.679989830508475e-05,4.84508398237571
-4.677989830508475e-05,4.819207292183307
-4.675989830508475e-05,4.841387312348224
-4.673989830508475e-05,4.84508398237571
-4.671989830508475e-05,4.800723942045876
-4.669989830508474e-05,4.848780652403197
-4.667989830508475e-05,4.841387312348224
-4.665989830508475e-05,4.811813952128334
-4.663989830508475e-05,4.859870662485656
-4.661989830508475e-05,4.837690642320738
-4.659989830508475e-05,4.82660063223828
-4.657989830508475e-05,4.833993972293252
-4.655989830508475e-05,4.815510622155821
-4.653989830508475e-05,4.833993972293252
-4.651989830508475e-05,4.863567332513141
-4.649989830508475e-05,4.808117282100849
-4.647989830508475e-05,4.82660063223828
-4.645989830508475e-05,4.833993972293252
-4.643989830508475e-05,4.815510622155821
-4.641989830508475e-05,4.84508398237571
-4.639989830508475e-05,4.830297302265766
-4.637989830508475e-05,4.804420612073362
-4.635989830508475e-05,4.837690642320738
-4.633989830508475e-05,4.815510622155821
-4.631989830508475e-05,4.82660063223828
-4.629989830508475e-05,4.84508398237571
-4.627989830508475e-05,4.808117282100849
-4.625989830508475e-05,4.830297302265766
-4.623989830508475e-05,4.833993972293252
-4.621989830508475e-05,4.804420612073362
-4.619989830508475e-05,4.82660063223828
-4.617989830508475e-05,4.830297302265766
-4.615989830508475e-05,4.808117282100849
-4.613989830508475e-05,4.837690642320738
-4.611989830508475e-05,4.830297302265766
-4.609989830508475e-05,4.808117282100849
-4.607989830508475e-05,4.82660063223828
-4.605989830508475e-05,4.811813952128334
-4.603989830508475e-05,4.833993972293252
-4.601989830508475e-05,4.837690642320738
-4.599989830508475e-05,4.808117282100849
-4.597989830508474e-05,4.833993972293252
-4.595989830508475e-05,4.837690642320738
-4.593989830508475e-05,4.804420612073362
-4.591989830508475e-05,4.841387312348224
-4.589989830508475e-05,4.830297302265766
-4.587989830508475e-05,4.800723942045876
-4.585989830508475e-05,4.841387312348224
-4.583989830508475e-05,4.804420612073362
-4.581989830508475e-05,4.819207292183307
-4.579989830508475e-05,4.856173992458169
-4.577989830508475e-05,4.808117282100849
-4.575989830508475e-05,4.82660063223828
-4.573989830508475e-05,4.841387312348224
-4.571989830508475e-05,4.804420612073362
-4.569989830508475e-05,4.84508398237571
-4.567989830508475e-05,4.841387312348224
-4.565989830508475e-05,4.79702727201839
-4.563989830508474e-05,4.833993972293252
-4.561989830508475e-05,4.837690642320738
-4.559989830508475e-05,4.815510622155821
-4.557989830508475e-05,4.837690642320738
-4.555989830508475e-05,4.822903962210793
-4.553989830508475e-05,4.82660063223828
-4.551989830508475e-05,4.852477322430683
-4.549989830508475e-05,4.808117282100849
-4.547989830508475e-05,4.830297302265766
-4.545989830508475e-05,4.837690642320738
-4.543989830508475e-05,4.800723942045876
-4.541989830508475e-05,4.856173992458169
-4.539989830508475e-05,4.833993972293252
-4.537989830508475e-05,4.804420612073362
-4.535989830508475e-05,4.852477322430683
-4.533989830508475e-05,4.815510622155821
-4.531989830508475e-05,4.819207292183307
-4.529989830508475e-05,4.841387312348224
-4.527989830508475e-05,4.804420612073362
-4.525989830508475e-05,4.82660063223828
-4.523989830508475e-05,4.848780652403197
-4.521989830508475e-05,4.800723942045876
-4.519989830508475e-05,4.833993972293252
-4.517989830508475e-05,4.830297302265766
-4.515989830508475e-05,4.808117282100849
-4.513989830508475e-05,4.833993972293252
-4.511989830508475e-05,4.830297302265766
-4.509989830508475e-05,4.819207292183307
-4.507989830508475e-05,4.837690642320738
-4.505989830508475e-05,4.815510622155821
